item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q172763,Q172763$76557B77-9570-40D2-94B2-62183AE8016B,P571,1976,Q1985727,1978,https://musicbrainz.org/artist/9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,statement
Q173180,Q173180$E63827E4-E3E7-493D-B25B-557319070074,P571,2002,Q1985727,2001,https://musicbrainz.org/artist/aa7a2827-f74b-473c-bd79-03d065835cf7,statement
Q1738641,Q1738641$FC80209D-622D-4BBD-823B-53628894D5BA,P571,1982,Q1985727,1981,https://musicbrainz.org/artist/6907a049-d207-4548-85fb-97b978996578,statement
Q1738641,Q1738641$FC80209D-622D-4BBD-823B-53628894D5BA,P571,1982,Q1985727,1981,https://musicbrainz.org/artist/adecfd42-3f2c-4502-9773-ba7567e8ca07,statement
Q174750,Q174750$372AD5FE-971B-4FD8-9FA6-F0876D4918A3,P571,1971,Q1985727,1970,https://musicbrainz.org/artist/db518def-8af4-452a-af34-698465c56288,statement
Q1747594,Q1747594$b85bb74c-4188-db90-8bb5-cea928471a6a,P571,2000,Q1985727,1999,https://musicbrainz.org/artist/c5a05cda-2f00-4566-9e1d-7b366fcdbfff,statement
Q174781,Q174781$2E86ADCC-FE38-4EA6-B4A3-E6F8F58221AC,P571,2000,Q1985727,2001,https://musicbrainz.org/artist/a8cd529e-5275-4824-bb71-5e2d45076a1e,statement
Q1753688,Q1753688$8FD81C90-864F-4565-8AFE-5E2CBC0B5D2C,P571,1998-01-01,Q1985727,1998-10-19,https://musicbrainz.org/artist/c147b96e-3428-4604-9b6c-d931f980f684,statement
Q1756872,Q1756872$6D966D48-E351-4431-8F28-0DBA9C92D509,P571,2014,Q1985727,2007,https://musicbrainz.org/artist/42e71617-b799-4cf2-836d-438e1d22b760,statement
Q1757677,Q1757677$3445E2EA-1A92-4A8E-8B9E-12A6DD84F512,P571,1988,Q1985727,1989,https://musicbrainz.org/artist/eec43ebc-815a-4105-b1cb-205b8f57b4fa,statement
Q1758107,Q1758107$9B18B13E-FC9B-46AB-8E72-46BE5DA60F34,P571,1983,Q1985727,1982,https://musicbrainz.org/artist/781435a6-5c6c-4a21-871f-facdb9e60a44,statement
Q1760836,Q1760836$CEE787F7-EEF9-482F-BF28-7BF1D1BD2B42,P571,1965,Q1985727,1963,https://musicbrainz.org/artist/0b14d832-21e1-498e-b3f0-a0018ee1472d,statement
Q1762436,Q1762436$1DD02BF4-6BF1-425E-BE36-E9CA73069A33,P571,2004,Q1985727,2002,https://musicbrainz.org/artist/8e05a404-3f8d-4b0a-9fc2-b7ab821b75f0,statement
Q1775665,Q1775665$F5391467-86DC-4FB2-B568-2CBB998A37C5,P571,1996,Q1985727,1997,https://musicbrainz.org/artist/0d82f0cd-107a-403f-a726-ac7287cbea65,statement
Q1778819,Q1778819$EE161B0A-ECC0-413F-8B43-E319678EE749,P571,1992,Q1985727,1993,https://musicbrainz.org/artist/5b837ed3-7a44-4ffe-8490-ff4ce0590ada,statement
Q1778916,Q1778916$90FB875C-4D38-4C02-AA7E-D4FFD0087EEA,P571,1986,Q1985727,1985,https://musicbrainz.org/artist/d85e95a3-07c7-4c04-a411-234290615113,statement
Q1789046,Q1789046$6C58361D-10BD-48DD-B3DC-1510908FC8A0,P571,1976,Q1985727,1975,https://musicbrainz.org/artist/8e538a69-fc3b-43e1-9a6b-801ea56d6d48,statement
Q18151740,Q18151740$CEF9221F-6424-461E-8986-B24B26EF0889,P571,2012,Q1985727,2009,https://musicbrainz.org/artist/b328de0e-ee48-4d74-9d36-7c7ee16ffc69,statement
Q18160194,Q18160194$30D34FAC-F5E3-415B-A1C5-D2E48C0F4D5C,P571,2013-01-01,Q1985727,2013-01-13,https://musicbrainz.org/artist/e7981b51-24e6-4452-9e27-b7008df6ecbd,statement
Q18161929,Q18161929$8C038016-9A4A-4C20-8763-6FCB51ACF072,P571,2011,Q1985727,2010,https://musicbrainz.org/artist/2b525540-612d-4a8a-aa9d-8fd45999c94f,statement
Q18162565,Q18162565$0888E0A8-9F00-4C28-A38B-E8FC76CDFC7C,P571,2011-01-01,Q1985727,2013-09-09,https://musicbrainz.org/artist/fad33b2f-f11a-48ca-b3ad-2e01a574f0ba,statement
Q18162708,Q18162708$F1C1518C-BD9A-455D-A3CF-E95F30150A94,P571,1991,Q1985727,1990,https://musicbrainz.org/artist/e9a7c1b9-dcb6-4cf5-b200-f9630ac68ec7,statement
Q18356577,Q18356577$0f4c0c5a-42bf-782e-39c5-fea998e494ab,P571,2014,Q1985727,2010,https://musicbrainz.org/artist/54d75345-b6ef-443c-a765-d8fbff2fd9ad,statement
Q1860033,Q1860033$1C493A68-CCC7-4E2E-8AAB-C37ACBC3EEE6,P571,2011,Q1985727,2010,https://musicbrainz.org/artist/04ef7efd-f54e-49b2-a367-bc4ed6c172f0,statement
Q1860769,Q1860769$DE6DCB61-9B1E-49C5-9630-713B5F20D50C,P571,1984,Q1985727,1983,https://musicbrainz.org/artist/ff3e88b3-7354-4f30-967c-1a61ebc8c642,statement
Q18608591,Q18608591$B925C30A-7905-4EDB-9888-4B7CE7D7B52E,P571,2010-01-01,Q1985727,2010-07-20,https://musicbrainz.org/artist/9f23b7c3-baa6-4e38-b1a9-5c38359ad982,statement
Q18609272,Q18609272$952F89BA-14D0-4699-B7E4-A41BAA96DF3C,P571,2012,Q1985727,2013,https://musicbrainz.org/artist/8166ce05-f8d5-492e-a8ce-ce6451feb6d8,statement
Q18712447,Q18712447$BA4AF956-9C2A-434D-8ECC-B3D31EA933A0,P571,2011,Q1985727,2012,https://musicbrainz.org/artist/c649f061-c881-4cdb-9812-736b4f04b4b8,statement
Q18712517,Q18712517$D5ACE3A4-73C4-4759-9C5D-9EBE123BBBE6,P571,2013-01-01,Q1985727,2013-09-01,https://musicbrainz.org/artist/8831f8de-1056-44dd-833a-1330a50d4e97,statement
Q1888034,Q1888034$3B01DE49-DD5A-4014-ACB3-6C16EEFDC327,P571,1994,Q1985727,1995,https://musicbrainz.org/artist/d629843e-d2b9-4665-a203-19f9c7f811ef,statement
Q1888500,Q1888500$91B73C90-E4C4-4B0C-A542-AF65DD4A5028,P571,2004-01-01,Q1985727,2004-11-28,https://musicbrainz.org/artist/41c95cc9-2b28-4280-88b8-2efe79915070,statement
Q189991,Q189991$045CB4FC-69F8-4430-AB04-EF737D572282,P571,1998,Q1985727,1999,https://musicbrainz.org/artist/e21857d5-3256-4547-afb3-4b6ded592596,statement
Q192308,Q192308$0A52FFFC-4231-47C1-83DD-3E8529F15038,P571,2000,Q1985727,2003,https://musicbrainz.org/artist/90218af4-4d58-4821-8d41-2ee295ebbe21,statement
Q1930798,Q1930798$057EC557-788E-4849-88C1-55E9EAEA218F,P571,1979,Q1985727,1978,https://musicbrainz.org/artist/ac18f936-0086-4bd1-a8ea-629e2c35a906,statement
Q19370850,Q19370850$BF1AB734-EF6D-4536-B294-12ACE99EEB05,P571,2013,Q1985727,2011,https://musicbrainz.org/artist/5e284bdc-3774-41dc-b5e2-b125d0349acf,statement
Q194227,Q194227$F1741CA8-5C0A-4CBD-9498-9E59EE051F44,P571,2010,Q1985727,2011,https://musicbrainz.org/artist/d5f54887-117b-42a1-9aee-8780b84ebaba,statement
Q1959629,Q1959629$a1778e4c-447a-ebf2-080c-6ae01deb7715,P571,1995,Q1985727,1991,https://musicbrainz.org/artist/17adce06-a815-4c5b-9be7-e6b184f92ee4,statement
Q1959629,Q1959629$a1778e4c-447a-ebf2-080c-6ae01deb7715,P571,1995,Q1985727,1991,https://musicbrainz.org/artist/17adce06-a815-4c5b-9be7-e6b184f92ee4,statement
Q19604547,Q19604547$d3e2fa7e-411a-e8c7-38a0-3f3d32d0be87,P571,2012-01-01,Q1985727,2012-01-05,https://musicbrainz.org/artist/e33c7d5a-7ad8-4ac8-a685-12e1a4e1d9c1,statement
Q1979711,Q1979711$3AEA2CFA-933A-4128-BE1D-34930E967539,P571,1963,Q1985727,1964,https://musicbrainz.org/artist/a60aa668-a3dc-4f18-8b3c-085fcff19078,statement
Q1982683,Q1982683$010E289C-4197-42C6-BE64-027A6E747F0B,P571,1998,Q1985727,1988,https://musicbrainz.org/artist/eba5d39f-8cb7-4d54-871d-297e5d7f1aad,statement
Q19875033,Q19875033$BA0D0D7C-5195-46DE-BB0E-4D386734BBF5,P571,2012-01-01,Q1985727,2012-01-12,https://musicbrainz.org/artist/9a47d636-51c7-4a23-bf76-5c9d033c2b8c,statement
Q200002,Q200002$2B0C4F5C-C3B2-457B-AB72-90FC824B75B6,P571,2008,Q1985727,2006,https://musicbrainz.org/artist/88d1360a-bc2d-47df-90d1-d2de285560aa,statement
Q2001096,Q2001096$DF4C66D3-76D6-4215-B7FB-FF21A86FC64B,P571,1978,Q1985727,1979,https://musicbrainz.org/artist/6e6c2ffc-2a12-470b-8675-49d68edd7ba9,statement
Q2006876,Q2006876$B20B001B-226C-4E70-9BF0-34C5239D4BE4,P571,1984,Q1985727,1985,https://musicbrainz.org/artist/9a407ae8-afbb-4a3a-abb1-1fab4b3c26af,statement
Q2011566,Q2011566$A8910A20-1684-411E-B28C-0C77CD648AE3,P571,2003,Q1985727,2004,https://musicbrainz.org/artist/8186c351-d88b-4bb4-9d6a-3a90ed3f1f4c,statement
Q2030370,Q2030370$4C09411A-8BC6-49B8-B6CB-C205885C042F,P571,1980,Q1985727,1979,https://musicbrainz.org/artist/47c8a452-4efb-45b4-a0d3-df506dbe42b2,statement
Q2047039,Q2047039$01a7f71c-4a19-0dc2-f0e2-402b8d140e5d,P571,1982-01-01,Q1985727,1982-12-02,https://musicbrainz.org/artist/0354577c-db73-4e2b-9564-fe0eb3fbe397,statement
Q205356,Q205356$B2804F17-CA08-492D-987F-FE9304887009,P571,1962-01-01,Q1985727,1962-09-25,https://musicbrainz.org/artist/2fe8f530-861d-40ff-ac74-51f7e2701965,statement
Q2061937,Q2061937$13FE4291-5593-4494-8C17-CDDC7E80CA15,P571,2002,Q1985727,2003,https://musicbrainz.org/artist/092b9bb2-c774-4b95-8251-d5cd337a536e,statement
Q2093178,Q2093178$5A37540F-43AA-4353-9E1C-FC1D8A94C4D3,P571,1983,Q1985727,1984,https://musicbrainz.org/artist/5d400869-0471-42ee-afda-3addd73d0418,statement
Q2095846,Q2095846$FA0B4814-F7C8-4947-A178-66B574318F9D,P571,1969,Q1985727,1970,https://musicbrainz.org/artist/39f29007-18db-4271-9438-9d0de9fc7e30,statement
Q2095846,Q2095846$FA0B4814-F7C8-4947-A178-66B574318F9D,P571,1969,Q1985727,1970,https://musicbrainz.org/artist/41951e9c-3e93-4f35-bbd7-7d73bc011564,statement
Q20979164,Q20979164$F382B249-C053-4906-AB62-73320ABD7F6F,P571,2003-01-01,Q1985727,2003-02-20,https://musicbrainz.org/artist/aed465c0-5cbf-4390-9c94-bc06668373bd,statement
Q2104230,Q2104230$EBF380E6-F28A-4A01-8C41-1C5D9118683C,P571,1978,Q1985727,1979,https://musicbrainz.org/artist/f494bbe2-2dfd-4704-8a37-7642cfa2d2bb,statement
Q2105120,Q2105120$A722BBCD-E364-4D64-B354-183ED458F84F,P571,1980,Q1985727,1979,https://musicbrainz.org/artist/fb5d85d1-558e-409e-a69d-84d59a8b0b8e,statement
Q21061463,Q21061463$CCBF9FE7-05D1-4793-B3B1-FD4E87C3A49B,P571,2007,Q1985727,2006,https://musicbrainz.org/artist/11646f17-b4e7-49a9-a843-b1c640a56054,statement
Q2111939,Q2111939$E4640BCD-F4AF-47BB-BA2B-71BE84F5801E,P571,1968,Q1985727,1966,https://musicbrainz.org/artist/01e40be9-5184-43e4-83ed-d55f90a5585d,statement
Q2113011,Q2113011$7D0DB23B-EBC6-4769-B43F-C77D29B952C0,P571,1963,Q1985727,1961,https://musicbrainz.org/artist/20f67bb2-77a0-4ffe-bcf9-fd7dc30a1f9d,statement
Q2115954,Q2115954$B7841158-1A3A-4C91-8C6F-02047C1D070B,P571,1982,Q1985727,1981,https://musicbrainz.org/artist/14c5a3a3-f5ed-4978-99af-486010e3a007,statement
Q21475095,Q21475095$D79D35A0-A2B9-4FF6-9BAE-5C5B59D1C36F,P571,2015,Q1985727,2014,https://musicbrainz.org/artist/ca35cfb0-ca3f-4474-9b5d-949b3b5718b4,statement
Q2155117,Q2155117$9AEC4BF3-19E1-4234-9C7D-20F0A51F74DC,P571,1995,Q1985727,1994,https://musicbrainz.org/artist/78bcdff4-4907-4273-ae67-900a553495e4,statement
Q21585394,Q21585394$E7C4287B-C1C7-409C-99DF-D4C2DAECF118,P571,2010,Q1985727,2009,https://musicbrainz.org/artist/3b36ef3b-45e5-413e-b078-d9dbdbaff3ba,statement
Q2164036,Q2164036$243954fb-4519-8dd6-239e-54c1ad5842bd,P571,1978,Q1985727,1979,https://musicbrainz.org/artist/3d113367-769f-4200-9ff8-e19d47def451,statement
Q2165980,Q2165980$F078377C-38B8-42A7-99CA-F970FB50D34E,P571,1978,Q1985727,1979,https://musicbrainz.org/artist/9727e632-c228-47f8-a7ae-398df94f00c7,statement
Q2166685,Q2166685$A6CEDFA0-9107-4DC6-851A-9379B8E6181B,P571,2006-01-01,Q1985727,2006-12-24,https://musicbrainz.org/artist/bff559b0-cc8f-40fd-b2bb-c85d99721f35,statement
Q219811,Q219811$797A593E-9459-4538-BC21-F88DE3FEC218,P571,1998,Q1985727,1999,https://musicbrainz.org/artist/c9458568-f6e1-47a5-9477-2d58e3e18edb,statement
Q22080459,Q22080459$0AD647E6-6A38-437C-9D5C-68AAE1893A8D,P571,2013-01-01,Q1985727,2011-01-01,https://musicbrainz.org/artist/9c2e7c73-4e4f-435e-ad28-ee8698662688,statement
Q22081007,Q22081007$1E87E7E3-729D-4733-9B70-54A3F8EA5CCE,P571,2011,Q1985727,2012,https://musicbrainz.org/artist/abe42fce-79fc-42b8-93da-a8d223904eb3,statement
Q22116844,Q22116844$B4F7FE62-7670-42A9-81FF-2B2B08229FB7,P571,2012-01-01,Q1985727,2010-09-27,https://musicbrainz.org/artist/7bb5fb65-f82c-44e2-80e2-e0e49cd6ffd5,statement
Q22312871,Q22312871$937a7fbe-4b3f-ec65-bd67-dc9c3cbc577f,P571,2011-01-01,Q1985727,2011-04-01,https://musicbrainz.org/artist/0935da47-cf41-4aa1-a91a-850ced520454,statement
Q2248934,Q2248934$AD155226-90E8-4510-99AF-18DF88BE0784,P571,1997,Q1985727,1995,https://musicbrainz.org/artist/cbc68146-de2b-40f5-9b4a-f09d7bc5f835,statement
Q22712305,Q22712305$75772453-4bf9-ec77-f6a0-bf6438d12d43,P571,2013-01-01,Q1985727,2015-05-01,https://musicbrainz.org/artist/2e55ef5a-b156-48a7-9614-9b4cf6eb61cf,statement
Q2273116,Q2273116$C93235AA-FE29-4188-8804-23B61F859E22,P571,1967-01-01,Q1985727,1967-08-28,https://musicbrainz.org/artist/f8434a81-5900-418b-9441-34d279a723ac,statement
Q2294469,Q2294469$F7D2F56D-ED36-41F3-A995-CAA388D18830,P571,1983,Q1985727,1982,https://musicbrainz.org/artist/67336e44-a2ff-42ab-a472-2fded6b56d1b,statement
Q2295698,Q2295698$10085E4C-3C70-4D5F-AFA8-61BB4A2B09E1,P571,1972,Q1985727,1973,https://musicbrainz.org/artist/e88b710d-beb5-4deb-b778-cc81a00a339f,statement
Q2301367,Q2301367$58D0693C-06D5-445B-93DD-5BD0E3E3B62C,P571,1968,Q1985727,1969,https://musicbrainz.org/artist/19ae028f-f114-45b4-8143-4b2fae696465,statement
Q23057703,Q23057703$0F680450-02BA-4731-8523-01D4732CEF57,P571,1973-01-01,Q1985727,1973-06-01,https://musicbrainz.org/artist/d012e5e9-709f-40c2-8b01-b185711e4743,statement
Q2308744,Q2308744$A21EA436-E43A-475F-A0D2-DE13E84B9429,P571,2008,Q1985727,2007,https://musicbrainz.org/artist/8214e158-a21b-436b-9e6a-08375481f954,statement
Q2310612,Q2310612$62A35B10-16AE-4FA0-9DD3-F53FADAF9D28,P571,1964,Q1985727,1965,https://musicbrainz.org/artist/00134ba4-aced-475b-9f37-46fc227d6987,statement
Q24039212,Q24039212$4E3241DD-0B4B-4204-932D-7D3D54D5028B,P571,2009,Q1985727,2012,https://musicbrainz.org/artist/7004488a-6ddd-442e-9d62-7459aca24bee,statement
Q24075030,Q24075030$A5E4E9B3-3B5F-4FA8-BB68-4E008DA239B5,P571,2015-01-01,Q1985727,2015-09-29,https://musicbrainz.org/artist/53e6b97e-c591-4ce2-86b6-314e66602bbe,statement
Q2411401,Q2411401$3fdabff7-4c4b-a0ff-e517-dfbdb2181323,P571,1966,Q1985727,1965,https://musicbrainz.org/artist/436b11a9-9415-4980-8991-98900946abcf,statement
Q2412552,Q2412552$4442E0C1-51AA-44EA-BCD9-A2D15332F9D3,P571,1963,Q1985727,1962,https://musicbrainz.org/artist/f16d1887-aa4f-43ad-b215-756e5c7a1630,statement
Q2413479,Q2413479$7AEAE6E1-42CD-43FA-B1C7-6E4B123B9967,P571,2008,Q1985727,2004,https://musicbrainz.org/artist/1641141b-3c9c-4772-a5cc-7e23fdf17382,statement
Q2413531,Q2413531$198C2BE9-E331-4811-883A-C9178ABF440E,P571,1963,Q1985727,1961,https://musicbrainz.org/artist/47dfae85-1efd-4c83-a76a-efad15bf2089,statement
Q2414011,Q2414011$C0851F69-F1EE-4533-A1B6-D2A852725C09,P571,1993,Q1985727,1994,https://musicbrainz.org/artist/55e484a0-29ba-49fe-8ecf-43a8adc95d42,statement
Q2433731,Q2433731$B9820027-B28E-48B1-B958-AE6F147EB915,P571,1995,Q1985727,1993,https://musicbrainz.org/artist/ca2c20d6-1abc-4254-a7eb-451ce7dc6e66,statement
Q24648635,Q24648635$F16DF4A3-8031-4B74-ACB4-8BFF70069EA1,P571,2012,Q1985727,2014,https://musicbrainz.org/artist/88a7c6b0-cf21-4801-a6be-e6bf499647f2,statement
Q2499301,Q2499301$39151429-4A2E-4C01-B932-B93CAC9E3352,P571,1995,Q1985727,1993,https://musicbrainz.org/artist/bf48d271-9595-4043-9064-52f43707d4ab,statement
Q2528766,Q2528766$7E964891-3EE6-4E8F-B3B6-94359BC1F35C,P571,1976,Q1985727,1977,https://musicbrainz.org/artist/fc0bd304-cfd4-4478-9224-3446134d57fe,statement
Q25413592,Q25413592$1ED9FDD4-EA73-4B66-96D4-4F1C0D36D14D,P571,2013,Q1985727,2011,https://musicbrainz.org/artist/6fcabcfc-e595-4de5-b3df-ab4ff5aa587b,statement
Q2549534,Q2549534$CDA4838E-946A-4CBE-81C1-DAF240E7DCEA,P571,2005,Q1985727,1994,https://musicbrainz.org/artist/2b224291-a11c-4166-8d9f-f1730d92eec4,statement
Q2629200,Q2629200$EB769093-35B0-4D12-9E34-246072DC5D53,P571,1995,Q1985727,1993,https://musicbrainz.org/artist/128e0638-81cc-4e6c-8800-167a27cc14ad,statement
Q2643208,Q2643208$7EA224AA-34AC-4DD6-A784-B2F6B6412174,P571,1979-01-01,Q1985727,1979-06-01,https://musicbrainz.org/artist/bfca6771-edb8-410a-b819-6c2b13b24ad4,statement
Q2659753,Q2659753$69735FDF-5D59-4A75-A621-824E9E015EFD,P571,2004,Q1985727,2003,https://musicbrainz.org/artist/3efd863f-6a5c-400a-9868-6ef533d51509,statement
Q2668216,Q2668216$EAC6E8FB-0C5B-4F91-BB6F-2DB866F5BB0D,P571,1978,Q1985727,2005,https://musicbrainz.org/artist/6d37c52e-7f18-4682-813c-fce29d6f1954,statement
Q266906,Q266906$3E82F3BF-D963-40F3-A3AA-4FB6430BB544,P571,2000,Q1985727,2004,https://musicbrainz.org/artist/007dbf51-6ee0-4038-8e90-94a954e25ca3,statement
Q269813,q269813$8ed63677-407a-f997-5c20-e5bb663ac032,P571,2004,Q1985727,2003,https://musicbrainz.org/artist/e555f0c3-0a83-4c57-8a67-e657aac27ace,statement
Q271283,Q271283$90B998BD-C3FC-4864-8D86-418868A21EBC,P571,1987,Q1985727,1988,https://musicbrainz.org/artist/36f35db0-bc09-43e7-8650-a123224943c7,statement
Q2754718,Q2754718$DAE1C7F2-FB26-430E-B9A1-972C534540B7,P571,1996,Q1985727,2001,https://musicbrainz.org/artist/f58561ff-1c86-4a65-870a-80cf5439e199,statement
Q277297,Q277297$864F40AE-FBA3-40FF-A033-2E49F5BF23B6,P571,1977,Q1985727,1976,https://musicbrainz.org/artist/90967f7a-dccf-43f8-a212-e84b34e24a7d,statement
Q277479,Q277479$6ED12D75-647B-4E50-A270-A8B3DA875690,P571,1990,Q1985727,1989,https://musicbrainz.org/artist/369fbad4-6fa4-4dae-9842-a69826cd359d,statement
Q278428,Q278428$0ECF2D7C-69C5-4617-9F52-22FA17AD2EED,P571,1985,Q1985727,1987,https://musicbrainz.org/artist/2d8adbf2-ad64-4cab-81bc-e2ca4a567e28,statement
Q279634,Q279634$EC65DC65-B525-4FC1-AC02-0C8A16EF9C7B,P571,1998,Q1985727,1996,https://musicbrainz.org/artist/dfd8ee47-6169-403a-be9e-31c75293280e,statement
Q282925,Q282925$64D891C0-13D4-4F94-8C2C-CED8E1A8442D,P571,1962,Q1985727,1963,https://musicbrainz.org/artist/d4305549-6b4e-4a57-b24d-8af0743fe191,statement
Q2852483,Q2852483$E4CB1A92-8F8D-419A-9D25-A6732FE39D94,P571,1969-01-01,Q1985727,1969-05-10,https://musicbrainz.org/artist/7d48f4d3-4fa7-49ff-8a0b-b2a1ee868eb4,statement
Q285472,Q285472$49E82E06-3383-4556-899D-B922FDFCA5C6,P571,1999,Q1985727,1998,https://musicbrainz.org/artist/4f4bda3c-d636-4135-b65a-6cc26bc75788,statement
Q2913219,Q2913219$F902B166-5881-4E20-BD1A-A55DE3BE2B9A,P571,1980,Q1985727,1979,https://musicbrainz.org/artist/9e58c5b5-0489-4a2b-b13a-7880a4ff9481,statement
Q29579547,Q29579547$3bcc85d2-43f5-9cd2-2100-6bbf401a5d91,P571,2005-01-01,Q1985727,2005-12-01,https://musicbrainz.org/artist/1b1ad66f-db57-404e-aff3-4eb31b748fe8,statement
Q3002797,Q3002797$1A76AEDD-B04A-4977-BBFD-8F38A4AA6ED7,P571,1978,Q1985727,1977,https://musicbrainz.org/artist/3420e6bc-8551-4c6c-86ca-c13a3115edd3,statement
Q300409,Q300409$32296D04-75CB-492D-84C9-386EE2891BA8,P571,1979,Q1985727,1980,https://musicbrainz.org/artist/aaa436da-b331-4e58-a0fd-3d64d090c120,statement
Q3014056,Q3014056$DE9E488F-C568-4796-B6C0-F2E11A47E499,P571,1966,Q1985727,1967,https://musicbrainz.org/artist/a8588753-5e1b-4ac0-8030-896b70c78cf4,statement
Q3031652,Q3031652$E1A68732-19F4-4996-9332-9B8347FEB58F,P571,2005,Q1985727,2004,https://musicbrainz.org/artist/0405b306-fc1e-4c20-a5de-16617f653a82,statement
Q3054298,Q3054298$FA63845E-CF1C-4105-9534-87CBE2FDEEA7,P571,1947,Q1985727,1946,https://musicbrainz.org/artist/35fb8a83-598d-4f96-b9ba-d2e221e77fef,statement
Q3077143,Q3077143$bc45afc5-4f8a-43d3-8213-fb4dd7faadac,P571,1996,Q1985727,2002,https://musicbrainz.org/artist/34dd3adc-f118-4106-bfac-71820a804f4c,statement
Q3089137,Q3089137$DBB757EE-B38A-492B-BAAF-AD39DCB5C94B,P571,1998,Q1985727,1999,https://musicbrainz.org/artist/bc5c1c45-927c-4002-8ea9-7011016345bc,statement
Q3122789,Q3122789$EE176757-C68B-4D5A-B5BF-345D2A7025BF,P571,1988,Q1985727,1987,https://musicbrainz.org/artist/9df32318-47d5-4df7-bc68-3ed9e15eb0f6,statement
Q3135803,Q3135803$D5995E57-38C9-483C-AE03-375C56AD4ABA,P571,2004,Q1985727,2008,https://musicbrainz.org/artist/2cb73e69-c725-44ad-81d1-d39073b3b6b0,statement
Q31359668,Q31359668$2fc18cc2-48d1-b0c2-9911-35ab82105fb0,P571,2016,Q1985727,2017,https://musicbrainz.org/artist/0d8c384b-a192-40ec-a8d5-d262873573a9,statement
Q316029,Q316029$AFF4030C-2C4C-436F-8A6C-4826ED639E20,P571,1994-01-01,Q1985727,1978-11-27,https://musicbrainz.org/artist/6f607087-9c46-4bb2-a884-e4efc764554c,statement
Q316485,Q316485$1A645E30-AD24-4A18-A8FB-1F76FE50AA0F,P571,1973,Q1985727,1976,https://musicbrainz.org/artist/7e786a4c-c743-4713-9340-a6f12d8515d4,statement
Q321762,Q321762$36D0AD4A-16B8-49CE-9069-3E7F7F1B9C3C,P571,1981,Q1985727,1982,https://musicbrainz.org/artist/ce7bba8b-026b-4aa6-bddb-f98ed6d595e4,statement
Q3259261,Q3259261$B0E47427-3670-470B-BB09-C51B65E14F01,P571,1986,Q1985727,1985,https://musicbrainz.org/artist/c9cf28e7-e8bd-471d-9452-539d79583905,statement
Q32825,Q32825$17F60C2E-D4E9-4962-99E9-C6007BD0A687,P571,2000,Q1985727,2001,https://musicbrainz.org/artist/9c79224c-70cd-4367-8d90-35ca99401b75,statement
Q3318267,Q3318267$D86D9010-05C3-43B6-A854-3E549E3D2FFB,P571,1970,Q1985727,1969,https://musicbrainz.org/artist/ba72dfb6-cdd0-43b9-a074-80d998434a3c,statement
Q339430,Q339430$DF0FBFB2-E397-4201-9E33-673B391235CA,P571,1984,Q1985727,1985,https://musicbrainz.org/artist/a9100753-f539-43cf-bcc9-579566fb512e,statement
Q3481847,Q3481847$B38F589D-9DF1-40D3-995F-A54E92F2E002,P571,1980,Q1985727,1983,https://musicbrainz.org/artist/979c2d7a-e2cd-426e-a484-2b5ac01cd437,statement
Q3483827,Q3483827$CF21B088-5833-4706-AEC7-6DDDFAB0D753,P571,2006,Q1985727,2004,https://musicbrainz.org/artist/5fffdac7-a096-4af9-8a99-19a6653e9879,statement
Q3496561,Q3496561$07D4F6CE-9FA6-4DA8-A942-DDB070046B0E,P571,1968,Q1985727,1967,https://musicbrainz.org/artist/0493fdeb-a672-407c-8bb9-414afe89ecc1,statement
Q3521672,Q3521672$D2E16559-8810-490B-B73D-B02A1B2DAA5A,P571,1981,Q1985727,1982,https://musicbrainz.org/artist/cc92e4e4-3128-49f1-bc32-b1329a2ed9bd,statement
Q3522161,Q3522161$3E3A8EF9-C959-4F4B-9B43-071B3CE1C998,P571,1981,Q1985727,1980,https://musicbrainz.org/artist/f5c83ec1-7d76-42ff-b727-3c85878b9766,statement
Q3522501,Q3522501$E79458F9-22FA-48BC-A2AB-C049FE481E43,P571,1985,Q1985727,1987,https://musicbrainz.org/artist/41329429-ea2b-4227-b6fb-1f7b5f588f06,statement
Q3526080,Q3526080$FE1B8B8A-A0BE-457F-A290-338893342129,P571,1997,Q1985727,1999,https://musicbrainz.org/artist/f78fad1a-8e59-4e87-bf50-58b68fe492ff,statement
Q3542574,Q3542574$B32F8CE4-3CE4-4487-B3EB-674A8EA04D6E,P571,2007,Q1985727,2006,https://musicbrainz.org/artist/f562474f-006c-4123-9b8c-d36a18f117ed,statement
Q357418,Q357418$1FEB338A-E390-487E-BD93-AD32DD846B1F,P571,1988,Q1985727,1987,https://musicbrainz.org/artist/10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,statement
Q3636877,Q3636877$1157c1a0-4319-6a9f-4b58-9689986d2cb1,P571,1985,Q1985727,1984,https://musicbrainz.org/artist/49fa5be9-64b3-4a61-8f06-723534ee37b7,statement
Q365099,Q365099$8CCE7C3E-0DA8-47B7-80CA-EA1BB09256FD,P571,1984,Q1985727,1987,https://musicbrainz.org/artist/b182fec1-00ad-4082-859d-1f06a2029495,statement
Q3665077,Q3665077$2DBC0A06-8326-4ECF-BAF5-67FA518A52E2,P571,2006,Q1985727,2004,https://musicbrainz.org/artist/0d64eacf-5a02-43d3-9348-c1f62a318eb5,statement
